MSE

1.5635611897529982

0.5377815996735036

0.42998847771534177

0.9155534072585623

0.5187391304672097

0.22987008179594526

0.20890244384191828

0.3799613201063854

2.7867431553693067

3.431867400830926

0.6146278740418272

1.3500261205636017

0.06369847758992989

1.1892326581355919

0.9307752567644296

0.1542725910311059

0.06144037563105293

0.8968349832074555

3.4159394323274928

4.153247248579484

0.1580223502714358
